179050,Chris Erskine,1987-02-08 00:00:00
38067,Chris Gunter,1989-07-21 00:00:00
110947,Chris Herd,1989-04-04 00:00:00
32622,Chris Hogg,1985-03-12 00:00:00
40137,Chris Humphrey,1987-09-19 00:00:00
32474,Chris Innes,1976-07-13 00:00:00
23431,Chris Iwelumo,1978-08-01 00:00:00
47551,"Chris Katongo,\N
23724,Chris Killen,1981-10-08 00:00:00
34421,Chris Kirkland,1981-05-02 00:00:00
265363,Chris Loewe,1989-04-16 00:00:00
75500,Chris Makiese,1987-10-14 00:00:00
94313,Chris Malonga,1987-07-11 00:00:00
47555,Chris Martin,1988-11-04 00:00:00
243248,Chris Mavinga,1991-05-26 00:00:00
21849,Chris McCann,1987-07-21 00:00:00
17528,Chris Millar,1983-03-30 00:00:00
388025,Chris Philipps,1994-03-08 00:00:00
23728,Chris Porter,1983-12-12 00:00:00
24163,Chris Riggott,1980-09-01 00:00:00
21914,Chris Robertson,1986-10-11 00:00:00
165823,Chris Smalling,1989-11-22 00:00:00
34656,Chris Smith,1986-03-05 00:00:00
23729,Chris Swailes,1970-10-19 00:00:00
23016,Chris Turner,1987-01-03 00:00:00
27471,Chris,1978-08-25 00:00:00
266280,Christ Mbondi,1992-02-02 00:00:00
45496,Christiaan Kum,1985-09-13 00:00:00
34530,Christian Abbiati,1977-07-08 00:00:00
282474,Christian Alfonso,1989-05-02 00:00:00
41861,Christian Amoroso,1976-09-22 00:00:00
242887,Christian Atsu,1992-01-10 00:00:00
111068,Christian Bekamenga,1986-05-09 00:00:00
148315,Christian Benteke,1990-12-03 00:00:00
39444,Christian Brocchi,1976-01-30 00:00:00
67890,Christian Bruels,1988-09-30 00:00:00
178804,Christian Clemens,1991-08-04 00:00:00
24742,Christian Dailly,1973-10-23 00:00:00
39334,Christian Daniel Ledesma,1982-09-24 00:00:00
58358,Christian Dorda,1988-12-06 00:00:00
37381,Christian Eichner,1982-11-24 00:00:00
33772,Christian Eigler,1984-01-01 00:00:00
157723,Christian Eriksen,1992-02-14 00:00:00
18664,Christian Fernandez,1985-10-01 00:00:00
43061,Christian Fuchs,1986-04-07 00:00:00
27324,Christian Gentner,1985-08-14 00:00:00
282475,Christian Gomez,1989-07-27 00:00:00
40290,Christian Grindheim,1983-07-17 00:00:00
355358,Christian Guenter,1993-02-28 00:00:00
304017,Christian Irobiso,1993-05-28 00:00:00
149219,Christian Kabasele,1991-02-24 00:00:00
35437,Christian Kalvenes,1977-03-08 00:00:00
46230,Christian Kinkela,1982-05-25 00:00:00
67357,Christian Leite,1985-11-09 00:00:00
35988,Christian Lell,1984-08-29 00:00:00
39535,Christian Maggio,1982-02-11 00:00:00
448805,Christian Mathenia,1992-03-31 00:00:00
33956,Christian Nade,1984-09-18 00:00:00
25549,Christian Obodo,1984-05-11 00:00:00
30250,Christian Pander,1983-08-28 00:00:00
27693,Christian Panucci,1973-04-12 00:00:00
41727,Christian Pouga,1986-06-19 00:00:00
32937,Christian Poulsen,1980-02-28 00:00:00
50669,Christian Puggioni,1981-01-17 00:00:00
688295,Christian Pulisic,1998-09-18 00:00:00
288349,Christian Santos,1988-03-24 00:00:00
66930,Christian Schlauri,1985-03-30 00:00:00
92252,Christian Schneuwly,1988-02-07 00:00:00
25483,Christian Schulz,1983-04-01 00:00:00
25260,Christian Schwegler,1984-06-06 00:00:00
97727,Christian Strohdiek,1988-01-22 00:00:00
195783,Christian Supusepa,1989-04-02 00:00:00
39541,Christian Terlizzi,1979-11-25 00:00:00
34971,Christian Tiffert,1982-02-18 00:00:00
38183,Christian Timm,1979-02-27 00:00:00
27774,Christian Traesch,1987-09-01 00:00:00
35991,Christian Vander,1980-10-24 00:00:00
38490,Christian Vieri,1973-07-12 00:00:00
37354,Christian Weber,1983-09-15 00:00:00
27488,Christian Wetklo,1980-01-11 00:00:00
480799,Christian,1989-06-14 00:00:00
281847,Christie Elliot,1991-05-26 00:00:00
36051,Christoph Dabrowski,1978-07-01 00:00:00
185342,Christoph Hemlein,1990-12-16 00:00:00
29543,Christoph Janker,1985-02-14 00:00:00
269788,Christoph Kramer,1991-02-19 00:00:00
30649,Christoph Metzelder,1980-11-05 00:00:00
180126,Christoph Moritz,1990-01-27 00:00:00
30912,Christoph Spycher,1978-03-30 00:00:00
32581,Christophe Berra,1985-01-31 00:00:00
202510,Christophe Bertjens,1993-01-05 00:00:00
38246,Christophe Gregoire,1980-04-20 00:00:00
37044,Christophe Grondin,1983-09-02 00:00:00
40730,Christophe Jallet,1983-10-31 00:00:00
277412,Christophe Kerbrat,1986-08-02 00:00:00
42292,Christophe Lambert,1987-02-23 00:00:00
41176,Christophe Landrin,1977-06-30 00:00:00
26916,Christophe Lepoint,1984-10-24 00:00:00
46884,Christophe Mandanne,1985-02-07 00:00:00
41186,Christophe Revault,1972-03-22 00:00:00
200965,Christopher Avevor,1992-02-11 00:00:00
523758,Christopher Cadden,1996-09-19 00:00:00
407747,Christopher Dilo,1994-01-05 00:00:00
154229,Christopher Glombard,1989-06-05 00:00:00
36029,Christopher Heimeroth,1981-08-01 00:00:00
303343,Christopher Johnston,1994-09-03 00:00:00
314399,Christopher Kane,1994-09-05 00:00:00
192711,Christopher Maboulou,1990-03-19 00:00:00
32421,Christopher Maguire,1989-01-16 00:00:00
728125,Christopher McLaughlin,1998-03-22 00:00:00
33954,Christopher Mitchell,1988-07-21 00:00:00
704523,Christopher Nkunku,1997-11-14 00:00:00
94690,Christopher Noethe,1988-01-03 00:00:00
190010,Christopher Oualembo,1987-01-31 00:00:00
207952,Christopher Routis,1990-03-03 00:00:00
19020,Christopher Samba,1984-03-28 00:00:00
50395,Christopher Schorch,1989-01-30 00:00:00
460635,Christopher Teichmann,1995-10-13 00:00:00
201101,Christopher Verbist,1991-10-08 00:00:00
408104,Christos Donis,1994-10-09 00:00:00
12985,Christos Karypidis,1982-12-02 00:00:00
31092,Chu-Young Park,1985-07-10 00:00:00
298665,Chuks Aneke,1993-07-03 00:00:00
319055,Chuli,1991-01-25 00:00:00
150279,Chumbinho,1986-09-21 00:00:00
130670,Chung-Yong Lee,1988-07-02 00:00:00
161414,Ciaran Clark,1989-09-26 00:00:00
31244,Cicero,1984-08-26 00:00:00
43303,Cicero,1986-05-08 00:00:00
172430,Cicinho,1986-08-04 00:00:00
30996,Cicinho,1980-06-24 00:00:00
469282,Cihat Celik,1996-01-02 00:00:00
56852,Cillian Sheridan,1989-02-23 00:00:00
40203,Ciprian Marica,1985-10-02 00:00:00
103218,Ciprian Tatarusanu,1986-02-09 00:00:00
37768,Ciro Capuano,1981-07-10 00:00:00
161660,Ciro Immobile,1990-02-20 00:00:00
39713,Ciro Polito,1979-04-12 00:00:00
37211,Civard Sprockel,1983-05-10 00:00:00
41852,Claiton Dos Santos,1984-09-07 00:00:00
400962,Clarck Nsikulu,1992-07-10 00:00:00
26096,Clarence Seedorf,1976-04-01 00:00:00
199325,Clark Robertson,1993-09-05 00:00:00
23349,Clarke Carlisle,1979-10-14 00:00:00
94033,Claude Dielna,1987-12-14 00:00:00
17296,Claude Gnakpa,1983-06-09 00:00:00
474102,Claude Goncalves,1994-04-09 00:00:00
30695,Claude Makelele,1973-02-18 00:00:00
114688,Claudemir,1988-03-27 00:00:00
19524,Claudemir,1984-08-17 00:00:00
71602,Claudio Beauvue,1988-04-16 00:00:00
41862,Claudio Bellucci,1975-05-31 00:00:00
37421,Claudio Bravo,1983-04-13 00:00:00
26161,Claudio Cacapa,1976-05-29 00:00:00
38113,Claudio Lito,1975-02-03 00:00:00
42294,Claudio Lustenberger,1987-01-06 00:00:00
41890,Claudio Marchisio,1986-01-19 00:00:00
18853,Claudio Morel,1978-02-02 00:00:00
39218,Claudio Pani,1986-03-11 00:00:00
19427,Claudio Pitbull,1982-01-08 00:00:00
25366,Claudio Pizarro,1978-10-03 00:00:00
181433,Claudio Ramos,1991-11-16 00:00:00
39208,Claudio Rivalta,1978-06-30 00:00:00
41874,Claudio Terzi,1984-06-19 00:00:00
113968,Claudio Yacob,1987-07-18 00:00:00
164338,Claudio,1977-08-17 00:00:00
26263,Claudiu Keseru,1986-12-02 00:00:00
181313,Clebao,1983-07-09 00:00:00
31498,Cleber Santana,1981-06-27 00:00:00
307069,Cleber,1990-12-05 00:00:00
185518,Clemens Fandrich,1991-01-10 00:00:00
35989,Clemens Fritz,1980-12-07 00:00:00
118298,Clemens Walch,1987-07-10 00:00:00
41174,Clement Chantome,1987-09-11 00:00:00
182925,Clement Grenier,1991-01-07 00:00:00
311009,Clement Maury,1985-11-20 00:00:00
277444,Clement Tainmont,1986-02-13 00:00:00
470836,Clesio Bauque,1994-10-11 00:00:00
23864,Cleveland Taylor,1983-09-09 00:00:00
360509,Cleyton,1990-02-24 00:00:00
30956,Clint Dempsey,1983-03-09 00:00:00
23311,Clint Hill,1978-10-19 00:00:00
266105,Clinton Mata,1992-11-07 00:00:00
409161,Clinton Njie,1993-08-15 00:00:00
311111,Cofie Bekoe,1988-03-16 00:00:00
151063,Coke,1987-04-26 00:00:00
208699,Colin Coosemans,1992-08-03 00:00:00
35524,Colin Healy,1980-03-14 00:00:00
38865,Colin Kazim-Richards,1986-08-26 00:00:00
35475,Colin McMenamin,1981-02-12 00:00:00
32706,Colin Nish,1981-03-07 00:00:00
703659,Colin Trachsel,1997-09-28 00:00:00
417756,Coll Donaldson,1995-04-09 00:00:00
37156,Collin Benjamin,1978-08-03 00:00:00
30963,Collin Samuel,1981-08-27 00:00:00
243486,Collin van Eijk,1991-08-01 00:00:00
462085,Collins Fai,1992-08-13 00:00:00
24037,Collins John,1985-10-17 00:00:00
277796,Connor Laerenbergh,1993-03-18 00:00:00
611682,Connor Randall,1995-10-21 00:00:00
237562,Connor Ripley,1993-02-13 00:00:00
169721,Connor Wickham,1993-03-31 00:00:00
470003,Conor Brennan,1994-03-30 00:00:00
571546,Conor Grant,1995-04-18 00:00:00
419765,Conor Newton,1991-10-17 00:00:00
355740,Conor Pepper,1994-05-04 00:00:00
77727,Conor Sammon,1986-11-06 00:00:00
295069,Conor Townsend,1993-03-04 00:00:00
159663,Conrad Balatoni,1991-01-27 00:00:00
28081,Constant Djakpa,1986-10-17 00:00:00
318535,Constantin Nica,1993-03-18 00:00:00
424391,Corentin Fiore,1995-03-24 00:00:00
363359,Corentin Jean,1995-07-15 00:00:00
611714,Corentin Kocur,1995-10-17 00:00:00
473852,Corentin Tolisso,1994-08-03 00:00:00
43345,Cornel Predescu,1987-12-21 00:00:00
38581,Corona,1981-02-12 00:00:00
37473,Cosmin Contra,1975-12-15 00:00:00
43338,Cosmin Moti,1984-12-03 00:00:00
103428,Costel Pantilimon,1987-02-01 00:00:00
41073,Craig Beattie,1984-01-16 00:00:00
33781,Craig Bellamy,1979-07-13 00:00:00
32907,Craig Bryson,1986-11-06 00:00:00
40548,Craig Cathcart,1989-02-06 00:00:00
33693,Craig Conway,1985-05-02 00:00:00
46377,Craig Curran,1989-08-23 00:00:00
32674,Craig Dargo,1978-01-03 00:00:00
169162,Craig Dawson,1990-05-06 00:00:00
187668,Craig Eastmond,1990-12-09 00:00:00
24260,Craig Easton,1979-02-26 00:00:00
23034,Craig Fagan,1982-12-11 00:00:00
25075,Craig Gardner,1986-11-25 00:00:00
32562,Craig Gordon,1982-12-31 00:00:00
411207,Craig Moore,1994-08-16 00:00:00
410361,Craig Murray,1994-01-01 00:00:00
150596,Craig Noone,1987-11-17 00:00:00
109191,Craig Reid,1986-02-26 00:00:00
33914,Craig Samson,1984-04-01 00:00:00
419136,Craig Slater,1994-04-26 00:00:00
443967,Craig Storie,1996-01-13 00:00:00
183515,Craig Thomson,1991-04-17 00:00:00
408981,Craig Thomson,1995-03-10 00:00:00
473822,Craig Wighton,1997-07-27 00:00:00
25584,Cribari,1980-03-06 00:00:00
96839,Cris Santos,1984-01-17 00:00:00
30931,Cris,1977-06-03 00:00:00
528508,Crislan,1992-03-13 00:00:00
113695,Cristian Alvarez,1985-11-13 00:00:00
361340,Cristian Amado,1985-06-07 00:00:00
243608,Cristian Battocchio,1992-02-10 00:00:00
359189,Cristian Benavente,1994-05-19 00:00:00
31073,Cristian Benitez,1986-05-01 00:00:00
102628,Cristian Bustos,1983-05-29 00:00:00
439933,Cristian Ceballos,1992-12-03 00:00:00
27692,Cristian Chivu,1980-10-26 00:00:00
274456,Cristian Cuevas,1995-04-02 00:00:00
46297,Cristian Daniel Ansaldi,1986-09-20 00:00:00
8840,Cristian Florin Ianu,1983-10-16 00:00:00
114076,Cristian Gamboa,1989-10-24 00:00:00
500791,Cristian Herrera,1991-03-01 00:00:00
37445,Cristian Hidalgo,1983-09-21 00:00:00
18590,Cristian Llama,1986-06-26 00:00:00
287226,Cristian Lobato,1989-03-07 00:00:00
114339,Cristian Maidana,1987-01-24 00:00:00
574845,Cristian Manea,1997-08-09 00:00:00
24791,Cristian Molinaro,1983-07-30 00:00:00
115330,Cristian Pasquato,1989-07-20 00:00:00
33889,Cristian Portilla,1988-08-28 00:00:00
282692,Cristian Portu,1992-05-21 00:00:00
42650,Cristian Raimondi,1981-04-30 00:00:00
31104,Cristian Riveros,1982-10-16 00:00:00
26310,Cristian Rodriguez,1985-09-30 00:00:00
12766,Cristian Sapunaru,1984-04-05 00:00:00
39714,Cristian Silvestri,1975-01-21 00:00:00
41763,Cristian Stellini,1974-04-27 00:00:00
58294,Cristian Stuani,1986-10-12 00:00:00
183544,Cristian Suarez,1987-02-06 00:00:00
213704,Cristian Tello Herrera,1991-08-19 00:00:00
181189,Cristian Trombetta,1986-10-15 00:00:00
30906,Cristian Zaccardo,1981-12-21 00:00:00
24970,Cristian Zapata,1986-09-30 00:00:00
27701,Cristian Zenoni,1977-04-23 00:00:00
239350,Cristiano Biraghi,1992-09-01 00:00:00
39229,Cristiano Del Grosso,1983-03-24 00:00:00
38762,Cristiano Doni,1973-04-01 00:00:00
25337,Cristiano Lucarelli,1975-10-04 00:00:00
39313,Cristiano Lupatelli,1978-06-21 00:00:00
239964,Cristiano Piccini,1992-09-26 00:00:00
30893,Cristiano Ronaldo,1985-02-05 00:00:00
31739,Cristiano Zanetti,1977-04-14 00:00:00
163887,Cristiano,1990-11-29 00:00:00
22428,Cristiano,1983-09-28 00:00:00
50449,Cristobal Jorquera,1988-08-04 00:00:00
169753,Cristobal,1984-04-21 00:00:00
179059,Cristophe Diandy,1990-11-25 00:00:00
39388,Csaba Feher,1975-09-02 00:00:00
11061,Csaba Horvath,1982-05-02 00:00:00
149855,Cuco Martina,1989-09-25 00:00:00
640725,Curro Sanchez,1996-01-03 00:00:00
24658,Curtis Davies,1985-03-15 00:00:00
291854,Curtis Good,1993-03-23 00:00:00
30577,Custodio,1983-05-24 00:00:00
104388,"Cyprien Baguette,\N
40687,Cyriaque Louvion,1987-07-24 00:00:00
307015,Cyriaque Rivieyran,1991-04-17 00:00:00
526230,Cyriel Dessers,1994-12-08 00:00:00
26325,Cyril Jeunechamp,1975-12-18 00:00:00
26289,Cyril Rool,1975-04-15 00:00:00
38920,Cyril Thereau,1983-04-24 00:00:00
46224,Cyrille Merville,1982-04-14 00:00:00
110113,Daan Bovenberg,1988-10-25 00:00:00
282011,Daan Disveld,1994-01-20 00:00:00
279105,Daan Smith,1992-03-18 00:00:00
39878,Daan van Gijseghem,1988-03-02 00:00:00
512747,Dabney Dos Santos,1996-07-21 00:00:00
96615,Dady,1981-08-13 00:00:00
559029,Daimy Deflem,1994-05-04 00:00:00
30526,Daisuke Matsui,1981-05-11 00:00:00
522750,Dalbert,1993-09-08 00:00:00
611840,Dalcio Gomes,1996-05-22 00:00:00
356400,Dale Carrick,1994-01-07 00:00:00
161012,Daley Blind,1990-03-09 00:00:00
514806,Daley Sinkgraven,1995-07-04 00:00:00
12320,Dalibor Pleva,1984-04-02 00:00:00
33967,Dalibor Stevanovic,1984-09-27 00:00:00
77813,Dalibor Veselinovic,1987-09-21 00:00:00
38837,DaMarcus Beasley,1982-05-24 00:00:00
101969,Dame N'Doye,1985-02-21 00:00:00
132830,Damian Bellon,1989-08-28 00:00:00
433760,Damian Ciechanowski,1996-04-03 00:00:00
196238,Damian Dabrowski,1992-08-27 00:00:00
56867,Damian Escudero,1987-04-01 00:00:00
429845,Damian Garbacik,1996-01-30 00:00:00
173393,Damian Hops Chmiel,1987-05-06 00:00:00
309892,Damian Jakubik,1990-03-25 00:00:00
443987,Damian Kugiel,1995-05-30 00:00:00
113794,Damian Leandro Casalinuovo,1987-06-06 00:00:00
38952,Damian Macaluso Rojas,1980-03-09 00:00:00
195335,Damian Suarez,1988-04-27 00:00:00
465828,Damian Szymanski,1995-06-16 00:00:00
24423,Damian Tixier,1980-06-23 00:00:00
208315,Damian Zbozien,1989-04-25 00:00:00
27669,Damiano Ferronetti,1984-11-01 00:00:00
179206,Damiano Schet,1990-04-08 00:00:00
190971,Damiano Zanon,1983-09-02 00:00:00
27732,Damiano Zenoni,1977-04-23 00:00:00
46726,Damien Da Silva,1988-05-17 00:00:00
23030,Damien Delaney,1981-07-29 00:00:00
34574,Damien Duff,1979-03-02 00:00:00
473859,Damien Dussaut,1994-11-08 00:00:00
42147,Damien Germanier,1988-03-30 00:00:00
26290,Damien Gregorini,1979-03-02 00:00:00
38434,Damien Lahaye,1984-01-30 00:00:00
172610,Damien Le Tallec,1990-04-19 00:00:00
93347,Damien Marcq,1988-12-08 00:00:00
46004,Damien Miceli,1984-10-27 00:00:00
26345,Damien Perquis,1984-04-10 00:00:00
93348,Damien Perrinelle,1983-09-12 00:00:00
40701,Damien Plessis,1988-03-05 00:00:00
95977,Damien Rascle,1980-08-05 00:00:00
71472,Damien Tiberi,1985-08-23 00:00:00
25770,Damir Dzombic,1985-01-03 00:00:00
38247,Damir Mirvic,1982-11-30 00:00:00
27502,Damir Vrancic,1985-10-04 00:00:00
196186,Damjan Djokovic,1990-04-18 00:00:00
243440,Dammyano Grootfaam,1991-05-13 00:00:00
46810,Dan Gosling,1990-02-02 00:00:00
321020,Dan Mori,1988-11-08 00:00:00
249761,Dan Nistor,1988-05-06 00:00:00
299380,Dan Twardzik,1991-04-13 00:00:00
46392,Dani Abalo,1987-09-29 00:00:00
151058,Dani Benitez,1987-04-07 00:00:00
183497,Dani Castellano,1987-11-02 00:00:00
56846,Dani Estrada,1987-01-03 00:00:00
92527,Dani Fernandez,1983-01-20 00:00:00
433311,Dani Garcia,1990-05-01 00:00:00
183348,Dani Hernandez,1985-10-21 00:00:00
43282,Dani Mallo,1979-01-25 00:00:00
580704,Dani Ndi,1995-08-18 00:00:00
280528,Dani Nieto,1991-05-04 00:00:00
429893,Dani Quintana,1987-03-08 00:00:00
180270,Dani Sanchez,1984-11-10 00:00:00
174634,Dani Schahin,1989-07-09 00:00:00
295212,Dani Sotres,1993-05-21 00:00:00
163897,Dani,1990-01-17 00:00:00
25984,Daniel Agger,1984-12-12 00:00:00
33988,Daniel Alves,1983-05-06 00:00:00
436036,Daniel Amartey,1994-12-01 00:00:00
33018,Daniel Aranzubia,1979-09-18 00:00:00
181379,Daniel Ayala,1990-11-07 00:00:00
37319,Daniel Baier,1984-05-18 00:00:00
212873,Daniel Batz,1991-01-12 00:00:00
56932,Daniel Beichler,1988-10-13 00:00:00
215166,Daniel Boateng,1992-09-02 00:00:00
78142,Daniel Brezny,1977-12-19 00:00:00
37342,Daniel Brinkmann,1986-01-29 00:00:00
94915,Daniel Brosinski,1988-07-17 00:00:00
35828,Daniel Brueckner,1981-02-14 00:00:00
317277,Daniel Bujok,1994-11-24 00:00:00
188058,Daniel Burn,1992-05-09 00:00:00
188498,Daniel Caligiuri,1988-01-15 00:00:00
67940,Daniel Calvo,1979-07-11 00:00:00
40957,Daniel Candeias,1988-02-25 00:00:00
40940,Daniel Carrico,1988-08-04 00:00:00
282674,Daniel Carvajal,1992-01-11 00:00:00
531629,Daniel Ceballos,1996-08-07 00:00:00
37967,Daniel Chavez,1988-01-08 00:00:00
42052,Daniel Ciofani,1985-07-31 00:00:00
26399,Daniel Congre,1985-04-05 00:00:00
26143,"Daniel Cousin,\N
36852,Daniel Cruz,1981-05-09 00:00:00
177698,Daniel Davari,1988-01-06 00:00:00
37684,Daniel de Ridder,1984-03-06 00:00:00
432389,Daniel De Silva,1997-03-06 00:00:00
260486,Daniel Devine,1992-09-07 00:00:00
141145,Daniel Didavi,1990-02-21 00:00:00
21213,Daniel Dunst,1984-04-12 00:00:00
282168,Daniel Dziwniel,1992-08-19 00:00:00
150065,Daniel Elias Araujo Maykon,1984-04-20 00:00:00
93218,Daniel Fanger,1988-08-11 00:00:00
31299,Daniel Fernandes,1983-09-25 00:00:00
535957,Daniel Follonier,1994-01-18 00:00:00
23823,Daniel Fox,1986-05-29 00:00:00
24744,Daniel Gabbidon,1979-08-08 00:00:00
175806,Daniel Galbraith,1990-08-19 00:00:00
196126,Daniel Gimenez,1983-07-30 00:00:00
177720,Daniel Ginczek,1991-04-13 00:00:00
38759,Daniel Graham,1985-08-12 00:00:00
33778,Daniel Guiza,1980-08-17 00:00:00
30919,Daniel Gygax,1981-08-28 00:00:00
29303,Daniel Haas,1983-08-01 00:00:00
24138,Daniel Halfar,1988-01-07 00:00:00
172768,Daniel Hoeegh,1991-01-06 00:00:00
39843,Daniel Imhof,1977-11-22 00:00:00
33768,Daniel Jarque,1983-01-01 00:00:00
26257,Daniel Jensen,1979-06-25 00:00:00
150018,Daniel Kabir Mustafa,1984-08-02 00:00:00
256968,Daniel Kaufmann,1990-12-22 00:00:00
40600,Daniel Kome,1980-05-19 00:00:00
40523,Daniel Larsson,1987-01-25 00:00:00
42231,Daniel Lopar,1985-04-19 00:00:00
388793,Daniel Lopez,1985-10-25 00:00:00
277935,Daniel Lukasik,1991-04-28 00:00:00
30425,Daniel Majstorovic,1977-04-05 00:00:00
157249,Daniel Mojsov,1987-12-25 00:00:00
33599,Daniel Moreira,1977-08-08 00:00:00
39994,Daniel Niculae,1982-10-06 00:00:00
40103,Daniel Omoya Braaten,1982-05-25 00:00:00
111858,Daniel Opare,1990-10-18 00:00:00
40846,Daniel Oprita,1981-08-10 00:00:00
208710,Daniel Panizzolo,1986-03-25 00:00:00
75307,Daniel Parejo,1989-04-16 00:00:00
114664,Daniel Pavlovic,1988-04-22 00:00:00
522576,Daniel Pinillos,1992-10-22 00:00:00
295060,Daniel Potts,1994-04-13 00:00:00
43158,Daniel Pudil,1985-09-27 00:00:00
282295,Daniel Redmond,1991-03-02 00:00:00
207118,Daniel Royer,1990-05-22 00:00:00
97734,Daniel Schwaab,1988-08-23 00:00:00
32088,Daniel Seaborne,1987-03-05 00:00:00
27371,Daniel Sikorski,1987-11-02 00:00:00
291107,Daniel Soares Brites,1992-11-09 00:00:00
51553,Daniel Sturridge,1989-09-01 00:00:00
28110,Daniel Swanson,1986-12-28 00:00:00
39498,Daniel Tozser,1985-05-12 00:00:00
66891,Daniel Unal,1990-01-18 00:00:00
33085,Daniel van Buyten,1978-02-07 00:00:00
74169,Daniel Wass,1989-05-31 00:00:00
193176,Daniel Williams,1989-03-08 00:00:00
33285,Daniel Ziebig,1983-01-21 00:00:00
195413,Daniele Baselli,1992-03-23 00:00:00
34952,Daniele Bonera,1981-05-31 00:00:00
42387,Daniele Cacia,1983-08-23 00:00:00
41536,Daniele Capelli,1986-06-20 00:00:00
24405,Daniele Conti,1979-01-09 00:00:00
39556,Daniele Corvia,1984-11-22 00:00:00
41540,Daniele Croce,1982-09-09 00:00:00
30682,Daniele De Rossi,1983-07-24 00:00:00
39386,Daniele De Vezze,1980-01-09 00:00:00
27672,Daniele Dessena,1987-05-10 00:00:00
41378,Daniele Ficagna,1981-02-23 00:00:00
39534,Daniele Franceschini,1976-01-13 00:00:00
37541,Daniele Galloppa,1985-05-15 00:00:00
24793,Daniele Gastaldello,1983-06-25 00:00:00
41661,Daniele Mannini,1983-10-25 00:00:00
42692,Daniele Padelli,1985-10-25 00:00:00
27675,Daniele Paponi,1988-04-16 00:00:00
24792,Daniele Portanova,1978-12-17 00:00:00
111747,Daniele Ragatzu,1991-09-21 00:00:00
358155,Daniele Rugani,1994-07-29 00:00:00
67298,Daniele Russo,1985-11-03 00:00:00
585237,Daniele Verde,1996-06-20 00:00:00
11863,Danielson,1981-01-09 00:00:00
119839,Danijel Aleksic,1991-04-30 00:00:00
38773,Danijel Ljuboja,1978-09-04 00:00:00
177652,Danijel Marceta,1989-01-04 00:00:00
25751,Danijel Milicevic,1986-01-05 00:00:00
30477,Danijel Pranjic,1981-12-02 00:00:00
183230,Danijel Stojanovic,1984-08-18 00:00:00
115184,Danijel Subasic,1984-10-27 00:00:00
362120,Danilo Cataldi,1994-08-06 00:00:00
130155,Danilo D'Ambrosio,1988-09-09 00:00:00
209312,Danilo Dias,1985-11-06 00:00:00
210704,Danilo Fernando Avelar,1989-06-09 00:00:00
240235,Danilo Pereira,1991-09-09 00:00:00
207039,Danilo Soares,1991-10-29 00:00:00
27708,Danilo Soddimo,1987-09-27 00:00:00
143403,Danilo,1986-11-11 00:00:00
185909,Danilo,1979-08-13 00:00:00
19249,Danilo,1984-05-10 00:00:00
208077,Danilo,1991-07-15 00:00:00
208943,Danilo,1990-01-13 00:00:00
281339,Danilo,1985-05-28 00:00:00
570432,Danilo,1996-02-28 00:00:00
36789,Danko Lazovic,1983-05-17 00:00:00
417818,Danny Bakker,1995-01-16 00:00:00
38979,Danny Buijs,1982-06-21 00:00:00
24408,Danny Collins,1980-08-06 00:00:00
240537,Danny da Costa,1993-07-13 00:00:00
173317,Danny Drinkwater,1990-03-05 00:00:00
32891,Danny Grainger,1986-07-28 00:00:00
40565,Danny Guthrie,1987-04-18 00:00:00
26721,Danny Guyt,1981-02-07 00:00:00
35467,Danny Higginbotham,1978-12-29 00:00:00
143512,Danny Hoesen,1991-01-15 00:00:00
45462,Danny Holla,1987-12-31 00:00:00
214426,Danny Ings,1992-03-16 00:00:00
32703,Danny Invincibile,1979-03-31 00:00:00
26451,Danny Koevermans,1978-11-01 00:00:00
162679,Danny Latza,1989-12-07 00:00:00
30338,Danny Murphy,1977-03-18 00:00:00
33941,Danny Pugh,1982-10-19 00:00:00
71360,Danny Racchi,1988-11-22 00:00:00
46353,Danny Rose,1990-07-02 00:00:00
26637,Danny Schenkel,1978-04-01 00:00:00
35438,Danny Shittu,1980-09-02 00:00:00
49571,Danny Simpson,1987-01-04 00:00:00
163165,Danny Verbeek,1990-08-15 00:00:00
254472,Danny Ward,1993-06-22 00:00:00
23271,Danny Webber,1981-12-28 00:00:00
113836,Danny Welbeck,1990-11-26 00:00:00
469296,Danny Williams,1988-01-25 00:00:00
168308,Danny Wilson,1991-12-27 00:00:00
33330,Danny Wintjens,1983-09-30 00:00:00
19000,Dante Adrian Senger,1983-03-04 00:00:00
38432,Dante,1983-10-18 00:00:00
520798,Dany da Silva,1993-03-02 00:00:00
491168,Dany Maury,1994-08-18 00:00:00
179522,Dany Nounkeu,1986-04-11 00:00:00
467478,Danzell Gravenberch,1994-02-13 00:00:00
355744,Darian MacKinnon,1986-01-01 00:00:00
18734,Dario Cvitanich,1984-05-16 00:00:00
39304,Dario Dainelli,1979-06-09 00:00:00
361946,Dario Del Fabro,1995-03-24 00:00:00
133201,Dario Dumic,1992-01-30 00:00:00
39732,Dario Knezevic,1982-04-20 00:00:00
29529,Dario Kresic,1984-01-11 00:00:00
104646,Dario Lezcano,1990-06-30 00:00:00
460004,Dario Melnjak,1992-10-31 00:00:00
30730,"Dario Simic,\N
38248,Dario Smoje,1978-09-19 00:00:00
467511,Dario Tanda,1995-01-02 00:00:00
47155,Dario Vidosic,1987-04-08 00:00:00
158278,Dario Vujicevic,1990-04-01 00:00:00
687687,Dario Zanatta,1997-05-01 00:00:00
30340,Darius Vassell,1980-06-30 00:00:00
